term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,48.66374269005855,51.73105185807273,3.0673091680141837,2.025811621953374,4.108806714074993,5.772648102055472,7.92521578241165e-9,0.08355074786625677
