term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,63.588972431077664,73.19074112954019,9.601768698462521,8.968083954027154,10.235453442897889,29.699851340701557,1.9520689971233433e-189,0.42959824165201976
