term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,68.49738930659981,78.60119672475336,10.10380741815355,9.455732398774545,10.751882437532554,30.558806639177185,4.131512968099393e-200,0.441983458582712
