term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,43.68375730994152,40.1480736930506,-3.535683616890921,-4.070216238290749,-3.001150995491093,-12.965070454516567,2.8038718891576636e-38,-0.18758466081869138
