term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
paragraph_type_model,Centrist,all_other_levels,1.042044267592797,1.0108824022278105,1.0741667410867664,2.6587390948727236,0.007843367594473731,0.007843367594473731
paragraph_type_model,Moderately Left-Wing,all_other_levels,1.047473348171535,1.0167394564527261,1.079136260687352,3.052603074503923,0.002268658022741532,0.002268658022741532
paragraph_type_model,Moderately Right-Wing,all_other_levels,1.0209713864099887,0.9875232374183454,1.0555524491686965,1.2212288899172448,0.2219993687024293,0.2219993687024293
paragraph_type_model,Other,all_other_levels,0.44097931435010795,0.44090344282794885,0.4410551989283862,-9326.384574780146,0,0
paragraph_type_model,Very Left-Wing,all_other_levels,1.1534639853205153,1.1037751877283053,1.205389630264985,6.354928555701625,2.0852351417544428e-10,2.0852351417544428e-10
paragraph_type_model,Very Right-Wing,all_other_levels,0.8621632502482601,0.8127478210501203,0.9145831595318481,-4.924946432300926,8.438346734408223e-7,8.438346734408223e-7
