term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,72.63334649295975,82.45896200331786,9.82561551035812,9.523396576313022,10.127834444403216,63.72259279785707,0,0.4623534268402013
