term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,26.357941834451918,30.731864022961236,4.373922188509319,4.038082325535539,4.709762051483099,25.526650804805918,4.0347326569421667e-143,0.1852261615051802
