term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,42.909190682984615,40.28536851252074,-2.6238221704638747,-2.8991834067024023,-2.3484609342253466,-18.676118952816704,1.1588274438555226e-77,-0.13551377674109882
