term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,35.404342676667845,45.949943386786764,10.545600710118919,10.188437507469299,10.902763912768538,57.87081859748883,0,0.4199170744037266
