term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,58.062771417291714,64.21884298391133,6.156071566619616,5.818623208461187,6.493519924778045,35.756201107889176,1.1085938762370736e-277,0.25944718780808296
