term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,34.80000000000008,33.76741185454344,-1.0325881454566428,-1.4127449402729613,-0.6524313506403244,-5.323771343882172,1.0192563341644022e-7,-0.03862953128650388
