term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,29.176918015528674,24.754324986175945,-4.422593029352729,-4.800228271528912,-4.044957787176546,-22.954060274279872,3.364629428858157e-116,-0.16655365167698402
