term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,63.90372417423342,68.56513152697678,4.6614073527433675,4.193798258958314,5.129016446528421,19.538405567639582,8.371972428337455e-85,0.14177210444990637
