term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,4.872656706631766,4.680647981152285,5.072541980573917,77.20697295230433,0,0
model_deepseek/deepseek-chat-v3-0324,4.40749798064584,4.232475151156618,4.589758416913225,71.74893333936576,0,0
model_openai/chatgpt-4o-latest,3.957788598832353,3.804439928200246,4.117318419706924,68.23310178444561,0,0
