term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,Asian,White,0.8345311867695322,0.7660485754698599,0.9091359529828735,-4.14057647470395,3.4643408483312056e-5,3.4643408483312056e-5
model_anthropic/claude-sonnet-4,Black,White,0.9256781016629725,0.8569386232307146,0.999931529130839,-1.9617393345846734,0.04979283982293662,0.04979283982293662
model_anthropic/claude-sonnet-4,Mixed,White,0.9441572509782669,0.8721325687645067,1.0221300596968566,-1.4193416557382927,0.15579943327439247,0.15579943327439247
model_anthropic/claude-sonnet-4,Other,White,0.7927599298836573,0.7078922164035264,0.887802255577973,-4.020011823697561,5.819522065775793e-5,5.819522065775793e-5
model_deepseek/deepseek-chat-v3-0324,Asian,White,0.9331273761000725,0.8575035643091723,1.0154205023379543,-1.6051159267017634,0.10846829490923457,0.10846829490923457
model_deepseek/deepseek-chat-v3-0324,Black,White,1.0204967014790218,0.9452968720961529,1.1016787936897292,0.5195243105324816,0.6033951645261302,0.6033951645261302
model_deepseek/deepseek-chat-v3-0324,Mixed,White,1.0086497205483729,0.9314618972287692,1.0922338979073034,0.21203387261595255,0.8320806085449045,0.8320806085449045
model_deepseek/deepseek-chat-v3-0324,Other,White,0.876101195921636,0.7830342120746957,0.9802295910693898,-2.3084983097000884,0.020971436740585995,0.020971436740585995
model_openai/chatgpt-4o-latest,Asian,White,0.8986347232751766,0.8265707326416741,0.9769815624792162,-2.506032699723738,0.012209432774570367,0.012209432774570367
model_openai/chatgpt-4o-latest,Black,White,1.0062455857155757,0.9333879131989803,1.0847903261376708,0.1623628085872867,0.8710201566364174,0.8710201566364174
model_openai/chatgpt-4o-latest,Mixed,White,0.9165776244365509,0.8461366787993712,0.9928827843863648,-2.135069985713053,0.03275529387408303,0.03275529387408303
model_openai/chatgpt-4o-latest,Other,White,0.8036416977089363,0.7180769471980035,0.8994021891617927,-3.805930638821777,1.4127197307045865e-4,1.4127197307045865e-4
