term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,3.855183102222321,3.4782801524678484,4.272926877702932,25.708071219429293,9.495869545124644e-146,9.495869545124644e-146
model_deepseek/deepseek-chat-v3-0324,3.9089609851865332,3.5195298359729206,4.341482156944567,25.461268792557604,5.296666216900054e-143,5.296666216900054e-143
model_openai/chatgpt-4o-latest,4.467194871839804,4.00674058901826,4.980564521119014,26.968022007259396,3.506771936148009e-160,3.506771936148009e-160
