term,odds_ratio,or_low,or_high,statistic,p,p_value
input_condition_bullets-based,1.6174147196040098,1.5570926012396695,1.6800737304313063,24.79500602015974,1.0148818129069457e-135,1.0148818129069457e-135
input_condition_improve,1.5943769588323602,1.5160067858803303,1.6767984883256237,18.139828281437424,1.5451316964517872e-73,1.5451316964517872e-73
input_condition_rewrite,1.4693159303400285,1.3953764448228971,1.5471733890598907,14.607059005091873,2.532149948497206e-48,2.532149948497206e-48
input_condition_stance-based,1.6319749452167476,1.5700151340265622,1.6963799673603317,24.802329535784523,8.46084847440622e-136,8.46084847440622e-136
