term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
paragraph_type_model,1.2137960290200827,1.191166943365207,1.2368550086712853,20.178754006241547,1.5049190676942648e-90,4.261016078127888,3.8471552618359146,4.674876894419862
