term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,1.68746354948188,1.6238389674073725,1.7535810434309056,26.68310132033521,7.394157310300014e-157,7.394157310300014e-157
model_deepseek/deepseek-chat-v3-0324,1.6175730755344802,1.5560106645592366,1.6815711577627601,24.293216814371267,2.3121888676483277e-130,2.3121888676483277e-130
model_openai/chatgpt-4o-latest,1.4849746917684103,1.4292172103732013,1.5429074175624224,20.249870144538352,3.561776017449287e-91,3.561776017449287e-91
