term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
paragraph_type_model,1.5266437790836325,1.5024472500993067,1.551229986983375,51.901762454677936,0,8.553556417638985,8.22787174618429,8.879241089093682
