term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
input_condition_bullets-based,Female,Male,1.1049505101132207,1.0611284825908363,1.150582280873751,4.833720753092731,1.34004526481279e-6,1.34004526481279e-6
input_condition_bullets-based,Other,Male,1.067626038622763,0.9176660685969273,1.2420916467883338,0.847371809719934,0.39678791225404797,0.39678791225404797
input_condition_improve,Female,Male,1.0363793753697952,0.9820437365822958,1.0937213585108776,1.3005328302743435,0.19341841166623788,0.19341841166623788
input_condition_improve,Other,Male,1.1040267019810885,0.9079322288788312,1.342473501785897,0.9919203537910457,0.3212363793989823,0.3212363793989823
input_condition_rewrite,Female,Male,0.9930995491827259,0.9396614960736172,1.049576596155076,-0.2453709339711252,0.806169232530855,0.806169232530855
input_condition_rewrite,Other,Male,1.1834633672240618,0.9756247382677178,1.4355781343225689,1.7095504997630786,0.08734902580339646,0.08734902580339646
input_condition_stance-based,Female,Male,1.1271183884161984,1.0812881469367885,1.1748911380420364,5.650086764707896,1.6036687264623816e-8,1.6036687264623816e-8
input_condition_stance-based,Other,Male,1.3729647564443477,1.190411996807501,1.5835124540861891,4.354475204324902,1.3338607680560147e-5,1.3338607680560147e-5
