term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,Conservative,all_other_levels,1.487101616434597,1.4201606661224628,1.5571979075018911,16.886710306011015,5.635909932623356e-64,5.635909932623356e-64
model_deepseek/deepseek-chat-v3-0324,Conservative,all_other_levels,1.391812901558754,1.3277985100177419,1.4589134859923243,13.76218261932597,4.303359639290463e-43,4.303359639290463e-43
model_openai/chatgpt-4o-latest,Conservative,all_other_levels,1.3186598832441463,1.2585580305691766,1.3816318719058769,11.62218747300304,3.178911050153498e-31,3.178911050153498e-31
model_anthropic/claude-sonnet-4,Did not vote,all_other_levels,0.3083532809137093,0.28274504310978144,0.33628085855896506,-26.596805934332252,7.390832520054886e-156,7.390832520054886e-156
model_deepseek/deepseek-chat-v3-0324,Did not vote,all_other_levels,0.30843617439398885,0.28247958176470234,0.3367778764060978,-26.22530089984949,1.3677686415743801e-151,1.3677686415743801e-151
model_openai/chatgpt-4o-latest,Did not vote,all_other_levels,0.3023559662122535,0.2771919216921154,0.32980445370153,-26.980348040447257,2.5136993910136643e-160,2.5136993910136643e-160
model_anthropic/claude-sonnet-4,Greens,all_other_levels,1.2072066639721892,1.123084184862185,1.297630176955697,5.109834112832258,3.224417992321185e-7,3.224417992321185e-7
model_deepseek/deepseek-chat-v3-0324,Greens,all_other_levels,1.2708117752878063,1.1823258515629793,1.3659200347139842,6.508388206728199,7.596140748423806e-11,7.596140748423806e-11
model_openai/chatgpt-4o-latest,Greens,all_other_levels,1.2982060170646974,1.2098804110608943,1.3929797088500517,7.259639827924847,3.8812239110614324e-13,3.8812239110614324e-13
model_anthropic/claude-sonnet-4,Labour,all_other_levels,1.0163096671543377,0.9718893546743149,1.0627602150220958,0.7095114014690932,0.47800717872768317,0.47800717872768317
model_deepseek/deepseek-chat-v3-0324,Labour,all_other_levels,1.0416811089236575,0.9956813921222842,1.0898059773674618,1.7721770525767158,0.07636517157209106,0.07636517157209106
model_openai/chatgpt-4o-latest,Labour,all_other_levels,1.1023253585860038,1.054802255382354,1.1519895695912157,4.332948120788278,1.4712578892821494e-5,1.4712578892821494e-5
model_anthropic/claude-sonnet-4,Liberal Democrats,all_other_levels,1.3303045524492996,1.2545261467637774,1.4106602774541943,9.537932464813668,1.4570815630610686e-21,1.4570815630610686e-21
model_deepseek/deepseek-chat-v3-0324,Liberal Democrats,all_other_levels,1.417506415356197,1.3368232824725146,1.5030591282489034,11.669038044027413,1.8348620787731558e-31,1.8348620787731558e-31
model_openai/chatgpt-4o-latest,Liberal Democrats,all_other_levels,1.3671219398743517,1.2900292904428419,1.4488216758583923,10.559567423015936,4.587710626766636e-26,4.587710626766636e-26
model_anthropic/claude-sonnet-4,Not eligible to vote,all_other_levels,0.26237737045241255,0.21108228338373736,0.3261376721056751,-12.055138673768667,1.8222553841851645e-33,1.8222553841851645e-33
model_deepseek/deepseek-chat-v3-0324,Not eligible to vote,all_other_levels,0.1954116922704758,0.1532201955979975,0.24922125524626465,-13.15608529173861,1.5701267336379982e-39,1.5701267336379982e-39
model_openai/chatgpt-4o-latest,Not eligible to vote,all_other_levels,0.2018124607474478,0.15877212608738137,0.25652027416024564,-13.077213675822216,4.4443464812826704e-39,4.4443464812826704e-39
model_anthropic/claude-sonnet-4,Other,all_other_levels,0.6730170280830402,0.6100634470585083,0.7424669061450706,-7.902946151191244,2.723872812104333e-15,2.723872812104333e-15
model_deepseek/deepseek-chat-v3-0324,Other,all_other_levels,0.6646754466810593,0.6017473602487351,0.7341842750054579,-8.049115708450795,8.33943774404571e-16,8.33943774404571e-16
model_openai/chatgpt-4o-latest,Other,all_other_levels,0.6661085516655605,0.6043949119324211,0.7341236563083474,-8.190840858455449,2.5940740550725554e-16,2.5940740550725554e-16
model_anthropic/claude-sonnet-4,Scottish National Party,all_other_levels,1.169982500131584,0.9689600274841199,1.4127095151369244,1.6321709701443414,0.10264347441063569,0.10264347441063569
model_deepseek/deepseek-chat-v3-0324,Scottish National Party,all_other_levels,0.9491661663951774,0.7787797169452592,1.1568308622149739,-0.5168209378709825,0.6052811625147885,0.6052811625147885
model_openai/chatgpt-4o-latest,Scottish National Party,all_other_levels,1.1253877324526012,0.9329087294062092,1.3575792662599755,1.2343302096622897,0.21707988329013816,0.21707988329013816
