term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
input_condition_bullets-based,Asian,all_other_levels,0.8649165470218191,0.795833922684154,0.939995911193447,-3.416999922008399,6.331529775164812e-4,6.331529775164812e-4
input_condition_improve,Asian,all_other_levels,0.8497355790437092,0.7598817187802056,0.9502144036993203,-2.855583234535608,0.0042957861292869945,0.0042957861292869945
input_condition_rewrite,Asian,all_other_levels,0.8712708615517493,0.7779778130141208,0.9757513665435973,-2.3848208755004827,0.017087439095562883,0.017087439095562883
input_condition_stance-based,Asian,all_other_levels,0.9731996912018602,0.8964315560818715,1.0565420555865568,-0.6480108202242651,0.5169779519602874,0.5169779519602874
input_condition_bullets-based,Black,all_other_levels,1.0334878328944122,0.9602125051357036,1.1123549162587065,0.8779044486151213,0.3799955748276137,0.3799955748276137
input_condition_improve,Black,all_other_levels,0.9368550822386561,0.8473440784695809,1.0358217723095917,-1.2730733603316993,0.20299201104841505,0.20299201104841505
input_condition_rewrite,Black,all_other_levels,0.9562921655188995,0.8635652434346622,1.0589758131019749,-0.8588339019390221,0.39043216058481733,0.39043216058481733
input_condition_stance-based,Black,all_other_levels,1.037518460028191,0.9622971374731036,1.11861972043885,0.959163535334915,0.33747636715483453,0.33747636715483453
input_condition_bullets-based,Mixed,all_other_levels,1.0010552114673594,0.9262521740264157,1.0818992543356565,0.02661644693902702,0.9787656551465784,0.9787656551465784
input_condition_improve,Mixed,all_other_levels,0.8938711716057898,0.803707101294133,0.9941503193655306,-2.0681481249899085,0.03862609650833482,0.03862609650833482
input_condition_rewrite,Mixed,all_other_levels,0.9881247997483842,0.8889589306123742,1.0983529005160917,-0.2213988866919231,0.8247818592135377,0.8247818592135377
input_condition_stance-based,Mixed,all_other_levels,0.985698090446354,0.9100439697134823,1.0676415182614605,-0.35355772939805047,0.7236703577127319,0.7236703577127319
input_condition_bullets-based,Other,all_other_levels,0.6911136882498173,0.5954430743974775,0.8021558241643547,-4.85993900305782,1.1742192564331802e-6,1.1742192564331802e-6
input_condition_improve,Other,all_other_levels,0.6657809568489788,0.5444586667749362,0.8141376187992149,-3.9634264914414805,7.388161995258382e-5,7.388161995258382e-5
input_condition_rewrite,Other,all_other_levels,0.8336375301194457,0.6808765287001938,1.0206718873836427,-1.761876021534289,0.07809024675024784,0.07809024675024784
input_condition_stance-based,Other,all_other_levels,0.7868193883660571,0.6780070359749125,0.913094875215489,-3.157212334208724,0.0015928531262630362,0.0015928531262630362
input_condition_bullets-based,White,all_other_levels,1.0835795792198757,1.0310875081299378,1.1387439914114033,3.168387819464405,0.0015328689272983004,0.0015328689272983004
input_condition_improve,White,all_other_levels,1.2004101297484149,1.1227586275993349,1.2834321145976824,5.353605877301402,8.621854725616407e-8,8.621854725616407e-8
input_condition_rewrite,White,all_other_levels,1.1067760689736574,1.0343455718810122,1.1842785430261373,2.9379068628246316,0.0033043627618074187,0.0033043627618074187
input_condition_stance-based,White,all_other_levels,1.0320922135703483,0.9812203914062603,1.085601508735365,1.2248697519360479,0.22062429879377857,0.22062429879377857
