term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,34.98032474158203,34.663582096176455,-0.31674264540557573,-0.6474615009629304,0.013976210151779023,-1.8771609482479568,0.06049926776482337,-0.012504415078740413
