term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,58.25451399671721,64.21398930386351,5.959475307146306,5.649288816423112,6.2696617978694995,37.656424711268976,6.550625220038627e-308,0.25083806310913487
