term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,35.78397142983905,45.81008809888373,10.026116669044683,9.697744064803471,10.354489273285893,59.84388220273332,0,0.3986387670681589
