term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
input_condition_bullets-based,0.8790450479736265,0.8599082738411978,0.8986077002320553,-11.479874334602831,1.665223718743924e-30,-2.44160914641518,-2.8524239286026507,-2.0307943642277095
input_condition_improve,0.9003891067994522,0.8746458523749071,0.9268900566347368,-7.089630652476269,1.3447039768616962e-12,-1.9990176884279343,-2.5418584527744015,-1.4561769240814673
input_condition_rewrite,0.9072321651853481,0.8811522723276488,0.9340839573308656,-6.541978057866749,6.071041205999283e-11,-1.8582115738002587,-2.40572889453486,-1.3106942530656573
input_condition_stance-based,0.747167350418062,0.7309289979458005,0.7637664548809472,-25.998568490206903,5.140190981058931e-149,-5.295842500051945,-5.683255432457552,-4.908429567646337
