term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
paragraph_type_model,1.1881722224380586,1.1738748835249875,1.2026436973709593,27.914133390961574,1.7975518462354066e-171,4.2841127262453815,3.98366658647549,4.584558866015273
