term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,4.635372340275733,4.468360893622495,4.808626081134218,81.92109158314982,0,0
model_deepseek/deepseek-chat-v3-0324,4.196645525559191,4.046052579302834,4.352843499189187,76.92688132552355,0,0
model_openai/chatgpt-4o-latest,3.767124138068255,3.633475134136602,3.9056891124118445,71.96572067535502,0,0
