term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
paragraph_type_model,3.153549448200312,3.10551309632591,3.2023288306238786,146.65290386190082,0,27.597943393495957,27.246370717920676,27.949516069071233
