term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,7.730176984456318,7.3914628457589595,8.084412714771949,89.46234634479146,0,0
model_deepseek/deepseek-chat-v3-0324,6.828054917677161,6.532530797948549,7.136948205962742,85.09894431666154,0,0
model_openai/chatgpt-4o-latest,6.324678702219896,6.0550546980285365,6.606308725722667,82.98110091999125,0,0
